Date,Year,Month,Product_ID,Territory_ID,TRx_Count,NRx_Count,Refill_Count,Gross_Sales_USD,Net_Sales_USD,Sales_Rep_Calls,Sample_Units_Distributed
2023-05-01,2023,5,PRD_007,TER_WE_01,602,145,457,2046800,1391824.0,25,76
2023-05-01,2023,5,PRD_007,TER_WE_02,614,151,463,2087600,1419568.0,60,107
2023-05-01,2023,5,PRD_008,TER_NE_01,433,61,372,1515500,985075.0,59,24
2023-05-01,2023,5,PRD_008,TER_NE_02,482,94,388,1687000,1096550.0,38,69
2023-05-01,2023,5,PRD_008,TER_MW_01,452,81,371,1582000,1028300.0,30,50
2023-05-01,2023,5,PRD_008,TER_MW_02,429,93,336,1501500,975975.0,43,53
2023-05-01,2023,5,PRD_008,TER_SO_01,557,83,474,1949500,1267175.0,72,59
2023-05-01,2023,5,PRD_008,TER_SO_02,507,93,414,1774500,1153425.0,36,45
2023-05-01,2023,5,PRD_008,TER_WE_01,567,110,457,1984500,1289925.0,68,56
2023-05-01,2023,5,PRD_008,TER_WE_02,568,119,449,1988000,1292200.0,61,50
2023-06-01,2023,6,PRD_001,TER_NE_01,389,116,273,227565,154744.2,43,75
2023-06-01,2023,6,PRD_001,TER_NE_02,378,81,297,221130,150368.4,32,34
2023-06-01,2023,6,PRD_001,TER_MW_01,347,77,270,202995,138036.6,51,43
2023-06-01,2023,6,PRD_001,TER_MW_02,389,120,269,227565,154744.2,29,83
2023-06-01,2023,6,PRD_001,TER_SO_01,460,133,327,269100,182988.0,74,76
2023-06-01,2023,6,PRD_001,TER_SO_02,473,130,343,276705,188159.4,29,55
2023-06-01,2023,6,PRD_001,TER_WE_01,464,147,317,271440,184579.2,44,98
2023-06-01,2023,6,PRD_001,TER_WE_02,447,120,327,261495,177816.6,38,85
2023-06-01,2023,6,PRD_002,TER_NE_01,450,98,352,265500,172575.0,48,50
2023-06-01,2023,6,PRD_002,TER_NE_02,469,81,388,276710,179861.5,32,34
2023-06-01,2023,6,PRD_002,TER_MW_01,410,89,321,241900,157235.0,29,70
2023-06-01,2023,6,PRD_002,TER_MW_02,441,81,360,260190,169123.5,42,55
2023-06-01,2023,6,PRD_002,TER_SO_01,499,85,414,294410,191366.5,27,40
2023-06-01,2023,6,PRD_002,TER_SO_02,524,93,431,309160,200954.0,40,60
2023-06-01,2023,6,PRD_002,TER_WE_01,601,91,510,354590,230483.5,63,42
2023-06-01,2023,6,PRD_002,TER_WE_02,563,120,443,332170,215910.5,44,62
2023-06-01,2023,6,PRD_003,TER_NE_01,444,84,360,6660,4329.0,71,52
2023-06-01,2023,6,PRD_003,TER_NE_02,422,80,342,6330,4114.5,46,62
2023-06-01,2023,6,PRD_003,TER_MW_01,458,90,368,6870,4465.5,72,57
2023-06-01,2023,6,PRD_003,TER_MW_02,414,75,339,6210,4036.5,26,55
2023-06-01,2023,6,PRD_003,TER_SO_01,565,88,477,8475,5508.75,46,57
2023-06-01,2023,6,PRD_003,TER_SO_02,559,94,465,8385,5450.25,69,52
2023-06-01,2023,6,PRD_003,TER_WE_01,551,88,463,8265,5372.25,60,68
2023-06-01,2023,6,PRD_003,TER_WE_02,543,85,458,8145,5294.25,33,62
2023-06-01,2023,6,PRD_004,TER_NE_01,392,124,268,490000,333200.0,41,74
2023-06-01,2023,6,PRD_004,TER_NE_02,362,102,260,452500,307700.0,74,44
2023-06-01,2023,6,PRD_004,TER_MW_01,387,93,294,483750,328950.0,39,67
2023-06-01,2023,6,PRD_004,TER_MW_02,385,96,289,481250,327250.0,51,38
2023-06-01,2023,6,PRD_004,TER_SO_01,518,139,379,647500,440300.0,66,94
2023-06-01,2023,6,PRD_004,TER_SO_02,509,106,403,636250,432650.0,63,50
2023-06-01,2023,6,PRD_004,TER_WE_01,485,88,397,606250,412250.0,57,42
2023-06-01,2023,6,PRD_004,TER_WE_02,490,106,384,612500,416500.0,72,81
2023-06-01,2023,6,PRD_005,TER_NE_01,186,39,147,339450,230826.0,57,26
2023-06-01,2023,6,PRD_005,TER_NE_02,177,33,144,323025,219657.0,72,17
2023-06-01,2023,6,PRD_005,TER_MW_01,193,48,145,352225,239513.0,37,34
2023-06-01,2023,6,PRD_005,TER_MW_02,204,48,156,372300,253164.0,62,33
2023-06-01,2023,6,PRD_005,TER_SO_01,247,46,201,450775,306527.0,66,26
2023-06-01,2023,6,PRD_005,TER_SO_02,266,55,211,485450,330106.0,67,33
2023-06-01,2023,6,PRD_005,TER_WE_01,235,71,164,428875,291635.0,33,29
2023-06-01,2023,6,PRD_005,TER_WE_02,228,66,162,416100,282948.0,26,43
2023-06-01,2023,6,PRD_006,TER_NE_01,458,79,379,893100,580515.0,60,48
2023-06-01,2023,6,PRD_006,TER_NE_02,417,63,354,813150,528547.5,39,26
2023-06-01,2023,6,PRD_006,TER_MW_01,428,75,353,834600,542490.0,37,39
2023-06-01,2023,6,PRD_006,TER_MW_02,459,82,377,895050,581782.5,67,48
2023-06-01,2023,6,PRD_006,TER_SO_01,536,103,433,1045200,679380.0,25,79
2023-06-01,2023,6,PRD_006,TER_SO_02,589,87,502,1148550,746557.5,53,37
2023-06-01,2023,6,PRD_006,TER_WE_01,565,118,447,1101750,716137.5,69,86
2023-06-01,2023,6,PRD_006,TER_WE_02,521,91,430,1015950,660367.5,28,46
2023-06-01,2023,6,PRD_007,TER_NE_01,432,108,324,1468800,998784.0,47,54
2023-06-01,2023,6,PRD_007,TER_NE_02,438,124,314,1489200,1012656.0,48,88
2023-06-01,2023,6,PRD_007,TER_MW_01,470,147,323,1598000,1086640.0,60,95
2023-06-01,2023,6,PRD_007,TER_MW_02,451,104,347,1533400,1042712.0,63,51
2023-06-01,2023,6,PRD_007,TER_SO_01,590,112,478,2006000,1364080.0,69,67
2023-06-01,2023,6,PRD_007,TER_SO_02,564,116,448,1917600,1303968.0,29,77
2023-06-01,2023,6,PRD_007,TER_WE_01,577,164,413,1961800,1334024.0,46,85
2023-06-01,2023,6,PRD_007,TER_WE_02,576,140,436,1958400,1331712.0,47,66
2023-06-01,2023,6,PRD_008,TER_NE_01,417,62,355,1459500,948675.0,41,43
2023-06-01,2023,6,PRD_008,TER_NE_02,456,95,361,1596000,1037400.0,61,65
2023-06-01,2023,6,PRD_008,TER_MW_01,412,60,352,1442000,937300.0,41,33
2023-06-01,2023,6,PRD_008,TER_MW_02,441,87,354,1543500,1003275.0,38,39
2023-06-01,2023,6,PRD_008,TER_SO_01,580,86,494,2030000,1319500.0,66,55
2023-06-01,2023,6,PRD_008,TER_SO_02,600,95,505,2100000,1365000.0,71,52
2023-06-01,2023,6,PRD_008,TER_WE_01,529,114,415,1851500,1203475.0,32,90
2023-06-01,2023,6,PRD_008,TER_WE_02,530,91,439,1855000,1205750.0,57,52
2023-07-01,2023,7,PRD_001,TER_NE_01,410,114,296,239850,163098.0,25,54
2023-07-01,2023,7,PRD_001,TER_NE_02,382,86,296,223470,151959.6,37,64
2023-07-01,2023,7,PRD_001,TER_MW_01,385,75,310,225225,153153.0,73,44
2023-07-01,2023,7,PRD_001,TER_MW_02,416,129,287,243360,165484.8,63,58
2023-07-01,2023,7,PRD_001,TER_SO_01,445,104,341,260325,177021.0,73,69
2023-07-01,2023,7,PRD_001,TER_SO_02,484,139,345,283140,192535.2,63,78
2023-07-01,2023,7,PRD_001,TER_WE_01,467,120,347,273195,185772.6,67,81
2023-07-01,2023,7,PRD_001,TER_WE_02,450,96,354,263250,179010.0,49,66
2023-07-01,2023,7,PRD_002,TER_NE_01,452,80,372,266680,173342.0,46,58
2023-07-01,2023,7,PRD_002,TER_NE_02,447,79,368,263730,171424.5,65,48
2023-07-01,2023,7,PRD_002,TER_MW_01,458,78,380,270220,175643.0,39,45
2023-07-01,2023,7,PRD_002,TER_MW_02,431,62,369,254290,165288.5,54,40
2023-07-01,2023,7,PRD_002,TER_SO_01,501,99,402,295590,192133.5,39,42
2023-07-01,2023,7,PRD_002,TER_SO_02,535,102,433,315650,205172.5,69,59
2023-07-01,2023,7,PRD_002,TER_WE_01,545,86,459,321550,209007.5,53,53
2023-07-01,2023,7,PRD_002,TER_WE_02,537,88,449,316830,205939.5,43,37
2023-07-01,2023,7,PRD_003,TER_NE_01,445,87,358,6675,4338.75,28,50
2023-07-01,2023,7,PRD_003,TER_NE_02,462,91,371,6930,4504.5,55,62
2023-07-01,2023,7,PRD_003,TER_MW_01,425,59,366,6375,4143.75,58,41
2023-07-01,2023,7,PRD_003,TER_MW_02,475,87,388,7125,4631.25,49,55
2023-07-01,2023,7,PRD_003,TER_SO_01,576,104,472,8640,5616.0,63,69
2023-07-01,2023,7,PRD_003,TER_SO_02,478,95,383,7170,4660.5,59,63
2023-07-01,2023,7,PRD_003,TER_WE_01,575,88,487,8625,5606.25,33,47
2023-07-01,2023,7,PRD_003,TER_WE_02,556,95,461,8340,5421.0,41,47
2023-07-01,2023,7,PRD_004,TER_NE_01,351,101,250,438750,298350.0,66,63
2023-07-01,2023,7,PRD_004,TER_NE_02,412,110,302,515000,350200.0,66,57
2023-07-01,2023,7,PRD_004,TER_MW_01,405,94,311,506250,344250.0,64,49
2023-07-01,2023,7,PRD_004,TER_MW_02,362,77,285,452500,307700.0,26,43
2023-07-01,2023,7,PRD_004,TER_SO_01,469,96,373,586250,398650.0,41,60
2023-07-01,2023,7,PRD_004,TER_SO_02,490,97,393,612500,416500.0,50,56
2023-07-01,2023,7,PRD_004,TER_WE_01,467,119,348,583750,396950.0,71,77
2023-07-01,2023,7,PRD_004,TER_WE_02,481,136,345,601250,408850.0,25,83
2023-07-01,2023,7,PRD_005,TER_NE_01,191,41,150,348575,237031.0,51,26
2023-07-01,2023,7,PRD_005,TER_NE_02,205,44,161,374125,254405.0,63,31
2023-07-01,2023,7,PRD_005,TER_MW_01,191,60,131,348575,237031.0,48,26
2023-07-01,2023,7,PRD_005,TER_MW_02,205,56,149,374125,254405.0,36,25
2023-07-01,2023,7,PRD_005,TER_SO_01,238,51,187,434350,295358.0,45,38
2023-07-01,2023,7,PRD_005,TER_SO_02,223,65,158,406975,276743.0,70,43
2023-07-01,2023,7,PRD_005,TER_WE_01,249,75,174,454425,309009.0,64,52
2023-07-01,2023,7,PRD_005,TER_WE_02,237,57,180,432525,294117.0,37,41
2023-07-01,2023,7,PRD_006,TER_NE_01,420,78,342,819000,532350.0,62,34
2023-07-01,2023,7,PRD_006,TER_NE_02,444,97,347,865800,562770.0,67,75
2023-07-01,2023,7,PRD_006,TER_MW_01,443,62,381,863850,561502.5,51,30
2023-07-01,2023,7,PRD_006,TER_MW_02,452,64,388,881400,572910.0,37,28
2023-07-01,2023,7,PRD_006,TER_SO_01,536,108,428,1045200,679380.0,35,43
2023-07-01,2023,7,PRD_006,TER_SO_02,534,78,456,1041300,676845.0,59,31
2023-07-01,2023,7,PRD_006,TER_WE_01,510,76,434,994500,646425.0,67,30
2023-07-01,2023,7,PRD_006,TER_WE_02,567,121,446,1105650,718672.5,29,90
2023-07-01,2023,7,PRD_007,TER_NE_01,486,154,332,1652400,1123632.0,43,88
2023-07-01,2023,7,PRD_007,TER_NE_02,489,136,353,1662600,1130568.0,67,85
2023-07-01,2023,7,PRD_007,TER_MW_01,473,110,363,1608200,1093576.0,58,59
2023-07-01,2023,7,PRD_007,TER_MW_02,454,115,339,1543600,1049648.0,29,91
2023-07-01,2023,7,PRD_007,TER_SO_01,580,152,428,1972000,1340960.0,35,118
2023-07-01,2023,7,PRD_007,TER_SO_02,587,174,413,1995800,1357144.0,51,116
2023-07-01,2023,7,PRD_007,TER_WE_01,578,117,461,1965200,1336336.0,29,49
2023-07-01,2023,7,PRD_007,TER_WE_02,558,150,408,1897200,1290096.0,49,98
2023-07-01,2023,7,PRD_008,TER_NE_01,414,79,335,1449000,941850.0,28,44
2023-07-01,2023,7,PRD_008,TER_NE_02,419,65,354,1466500,953225.0,46,37
2023-07-01,2023,7,PRD_008,TER_MW_01,450,69,381,1575000,1023750.0,44,46
2023-07-01,2023,7,PRD_008,TER_MW_02,440,62,378,1540000,1001000.0,67,36
2023-07-01,2023,7,PRD_008,TER_SO_01,589,125,464,2061500,1339975.0,52,74
2023-07-01,2023,7,PRD_008,TER_SO_02,525,90,435,1837500,1194375.0,37,57
2023-07-01,2023,7,PRD_008,TER_WE_01,549,80,469,1921500,1248975.0,35,50
2023-07-01,2023,7,PRD_008,TER_WE_02,565,95,470,1977500,1285375.0,46,64
2023-08-01,2023,8,PRD_001,TER_NE_01,375,80,295,219375,149175.0,70,53
2023-08-01,2023,8,PRD_001,TER_NE_02,385,80,305,225225,153153.0,69,63
2023-08-01,2023,8,PRD_001,TER_MW_01,352,102,250,205920,140025.6,33,81
2023-08-01,2023,8,PRD_001,TER_MW_02,399,73,326,233415,158722.2,66,49
2023-08-01,2023,8,PRD_001,TER_SO_01,502,156,346,293670,199695.6,54,70
2023-08-01,2023,8,PRD_001,TER_SO_02,497,113,384,290745,197706.6,36,82
2023-08-01,2023,8,PRD_001,TER_WE_01,459,87,372,268515,182590.2,68,40
2023-08-01,2023,8,PRD_001,TER_WE_02,447,110,337,261495,177816.6,74,55
2023-08-01,2023,8,PRD_002,TER_NE_01,387,78,309,228330,148414.5,70,50
2023-08-01,2023,8,PRD_002,TER_NE_02,413,65,348,243670,158385.5,34,32
2023-08-01,2023,8,PRD_002,TER_MW_01,452,65,387,266680,173342.0,61,30
2023-08-01,2023,8,PRD_002,TER_MW_02,399,84,315,235410,153016.5,42,45
2023-08-01,2023,8,PRD_002,TER_SO_01,528,86,442,311520,202488.0,52,55
2023-08-01,2023,8,PRD_002,TER_SO_02,507,77,430,299130,194434.5,62,54
2023-08-01,2023,8,PRD_002,TER_WE_01,500,70,430,295000,191750.0,47,30
2023-08-01,2023,8,PRD_002,TER_WE_02,499,88,411,294410,191366.5,55,49
2023-08-01,2023,8,PRD_003,TER_NE_01,402,67,335,6030,3919.5,46,46
2023-08-01,2023,8,PRD_003,TER_NE_02,444,82,362,6660,4329.0,36,58
2023-08-01,2023,8,PRD_003,TER_MW_01,414,75,339,6210,4036.5,63,46
2023-08-01,2023,8,PRD_003,TER_MW_02,440,88,352,6600,4290.0,64,48
2023-08-01,2023,8,PRD_003,TER_SO_01,528,105,423,7920,5148.0,36,62
2023-08-01,2023,8,PRD_003,TER_SO_02,492,101,391,7380,4797.0,31,45
2023-08-01,2023,8,PRD_003,TER_WE_01,521,102,419,7815,5079.75,49,61
2023-08-01,2023,8,PRD_003,TER_WE_02,535,113,422,8025,5216.25,69,88
2023-08-01,2023,8,PRD_004,TER_NE_01,376,98,278,470000,319600.0,50,73
2023-08-01,2023,8,PRD_004,TER_NE_02,348,82,266,435000,295800.0,63,63
2023-08-01,2023,8,PRD_004,TER_MW_01,355,70,285,443750,301750.0,52,32
2023-08-01,2023,8,PRD_004,TER_MW_02,389,116,273,486250,330650.0,27,54
2023-08-01,2023,8,PRD_004,TER_SO_01,451,139,312,563750,383350.0,32,86
2023-08-01,2023,8,PRD_004,TER_SO_02,483,112,371,603750,410550.0,30,61
2023-08-01,2023,8,PRD_004,TER_WE_01,452,86,366,565000,384200.0,73,59
2023-08-01,2023,8,PRD_004,TER_WE_02,492,128,364,615000,418200.0,29,60
2023-08-01,2023,8,PRD_005,TER_NE_01,180,37,143,328500,223380.0,44,18
2023-08-01,2023,8,PRD_005,TER_NE_02,197,42,155,359525,244477.0,37,27
2023-08-01,2023,8,PRD_005,TER_MW_01,185,43,142,337625,229585.0,41,19
2023-08-01,2023,8,PRD_005,TER_MW_02,192,46,146,350400,238272.0,39,22
2023-08-01,2023,8,PRD_005,TER_SO_01,226,70,156,412450,280466.0,47,36
2023-08-01,2023,8,PRD_005,TER_SO_02,229,47,182,417925,284189.0,50,33
2023-08-01,2023,8,PRD_005,TER_WE_01,247,65,182,450775,306527.0,42,39
2023-08-01,2023,8,PRD_005,TER_WE_02,250,69,181,456250,310250.0,37,48
2023-08-01,2023,8,PRD_006,TER_NE_01,448,68,380,873600,567840.0,45,47
2023-08-01,2023,8,PRD_006,TER_NE_02,415,59,356,809250,526012.5,41,35
2023-08-01,2023,8,PRD_006,TER_MW_01,439,79,360,856050,556432.5,55,35
2023-08-01,2023,8,PRD_006,TER_MW_02,428,81,347,834600,542490.0,54,50
2023-08-01,2023,8,PRD_006,TER_SO_01,561,85,476,1093950,711067.5,59,59
2023-08-01,2023,8,PRD_006,TER_SO_02,523,82,441,1019850,662902.5,56,34
2023-08-01,2023,8,PRD_006,TER_WE_01,514,96,418,1002300,651495.0,32,73
2023-08-01,2023,8,PRD_006,TER_WE_02,538,105,433,1049100,681915.0,67,75
2023-08-01,2023,8,PRD_007,TER_NE_01,477,94,383,1621800,1102824.0,41,45
2023-08-01,2023,8,PRD_007,TER_NE_02,432,111,321,1468800,998784.0,45,69
2023-08-01,2023,8,PRD_007,TER_MW_01,442,83,359,1502800,1021904.0,61,58
2023-08-01,2023,8,PRD_007,TER_MW_02,460,110,350,1564000,1063520.0,32,78
2023-08-01,2023,8,PRD_007,TER_SO_01,537,98,439,1825800,1241544.0,26,65
2023-08-01,2023,8,PRD_007,TER_SO_02,523,162,361,1778200,1209176.0,52,103
2023-08-01,2023,8,PRD_007,TER_WE_01,526,116,410,1788400,1216112.0,62,90
2023-08-01,2023,8,PRD_007,TER_WE_02,572,173,399,1944800,1322464.0,28,93
2023-08-01,2023,8,PRD_008,TER_NE_01,418,73,345,1463000,950950.0,56,45
2023-08-01,2023,8,PRD_008,TER_NE_02,437,73,364,1529500,994175.0,70,52
2023-08-01,2023,8,PRD_008,TER_MW_01,408,67,341,1428000,928200.0,52,33
2023-08-01,2023,8,PRD_008,TER_MW_02,414,69,345,1449000,941850.0,64,42
2023-08-01,2023,8,PRD_008,TER_SO_01,492,75,417,1722000,1119300.0,71,34
2023-08-01,2023,8,PRD_008,TER_SO_02,523,98,425,1830500,1189825.0,48,52
2023-08-01,2023,8,PRD_008,TER_WE_01,552,85,467,1932000,1255800.0,48,50
2023-08-01,2023,8,PRD_008,TER_WE_02,526,101,425,1841000,1196650.0,50,66
2023-09-01,2023,9,PRD_001,TER_NE_01,358,79,279,209430,142412.4,27,55
2023-09-01,2023,9,PRD_001,TER_NE_02,362,67,295,211770,144003.6,39,39
2023-09-01,2023,9,PRD_001,TER_MW_01,366,102,264,214110,145594.8,47,76
2023-09-01,2023,9,PRD_001,TER_MW_02,384,117,267,224640,152755.2,47,60
2023-09-01,2023,9,PRD_001,TER_SO_01,452,109,343,264420,179805.6,26,51
2023-09-01,2023,9,PRD_001,TER_SO_02,459,104,355,268515,182590.2,49,77
2023-09-01,2023,9,PRD_001,TER_WE_01,457,113,344,267345,181794.6,62,76
2023-09-01,2023,9,PRD_001,TER_WE_02,476,148,328,278460,189352.8,70,94
2023-09-01,2023,9,PRD_002,TER_NE_01,397,59,338,234230,152249.5,29,31
2023-09-01,2023,9,PRD_002,TER_NE_02,418,60,358,246620,160303.0,68,41
2023-09-01,2023,9,PRD_002,TER_MW_01,434,89,345,256060,166439.0,46,54
2023-09-01,2023,9,PRD_002,TER_MW_02,427,83,344,251930,163754.5,64,46
2023-09-01,2023,9,PRD_002,TER_SO_01,541,80,461,319190,207473.5,69,34
2023-09-01,2023,9,PRD_002,TER_SO_02,542,91,451,319780,207857.0,69,57
2023-09-01,2023,9,PRD_002,TER_WE_01,537,108,429,316830,205939.5,64,44
2023-09-01,2023,9,PRD_002,TER_WE_02,523,100,423,308570,200570.5,52,48
2023-09-01,2023,9,PRD_003,TER_NE_01,429,85,344,6435,4182.75,52,67
2023-09-01,2023,9,PRD_003,TER_NE_02,431,69,362,6465,4202.25,55,49
2023-09-01,2023,9,PRD_003,TER_MW_01,411,61,350,6165,4007.25,49,41
2023-09-01,2023,9,PRD_003,TER_MW_02,414,73,341,6210,4036.5,64,58
2023-09-01,2023,9,PRD_003,TER_SO_01,500,97,403,7500,4875.0,66,70
2023-09-01,2023,9,PRD_003,TER_SO_02,534,109,425,8010,5206.5,62,82
2023-09-01,2023,9,PRD_003,TER_WE_01,516,74,442,7740,5031.0,50,34
2023-09-01,2023,9,PRD_003,TER_WE_02,540,111,429,8100,5265.0,72,65
2023-09-01,2023,9,PRD_004,TER_NE_01,364,84,280,455000,309400.0,39,61
2023-09-01,2023,9,PRD_004,TER_NE_02,383,89,294,478750,325550.0,73,45
2023-09-01,2023,9,PRD_004,TER_MW_01,363,86,277,453750,308550.0,58,35
2023-09-01,2023,9,PRD_004,TER_MW_02,377,92,285,471250,320450.0,44,45
2023-09-01,2023,9,PRD_004,TER_SO_01,494,111,383,617500,419900.0,38,81
2023-09-01,2023,9,PRD_004,TER_SO_02,502,106,396,627500,426700.0,68,47
2023-09-01,2023,9,PRD_004,TER_WE_01,481,131,350,601250,408850.0,41,86
2023-09-01,2023,9,PRD_004,TER_WE_02,470,99,371,587500,399500.0,59,55
2023-09-01,2023,9,PRD_005,TER_NE_01,195,51,144,355875,241995.0,41,38
2023-09-01,2023,9,PRD_005,TER_NE_02,196,61,135,357700,243236.0,59,33
2023-09-01,2023,9,PRD_005,TER_MW_01,208,56,152,379600,258128.0,72,27
2023-09-01,2023,9,PRD_005,TER_MW_02,183,40,143,333975,227103.0,64,18
2023-09-01,2023,9,PRD_005,TER_SO_01,225,68,157,410625,279225.0,55,29
2023-09-01,2023,9,PRD_005,TER_SO_02,236,52,184,430700,292876.0,39,36
2023-09-01,2023,9,PRD_005,TER_WE_01,242,64,178,441650,300322.0,59,27
2023-09-01,2023,9,PRD_005,TER_WE_02,248,55,193,452600,307768.0,74,36
2023-09-01,2023,9,PRD_006,TER_NE_01,457,94,363,891150,579247.5,69,62
2023-09-01,2023,9,PRD_006,TER_NE_02,412,57,355,803400,522210.0,70,25
2023-09-01,2023,9,PRD_006,TER_MW_01,423,73,350,824850,536152.5,39,43
2023-09-01,2023,9,PRD_006,TER_MW_02,456,82,374,889200,577980.0,61,62
2023-09-01,2023,9,PRD_006,TER_SO_01,537,99,438,1047150,680647.5,66,39
2023-09-01,2023,9,PRD_006,TER_SO_02,522,113,409,1017900,661635.0,28,59
2023-09-01,2023,9,PRD_006,TER_WE_01,509,106,403,992550,645157.5,30,61
2023-09-01,2023,9,PRD_006,TER_WE_02,511,76,435,996450,647692.5,46,54
2023-09-01,2023,9,PRD_007,TER_NE_01,449,122,327,1526600,1038088.0,57,69
2023-09-01,2023,9,PRD_007,TER_NE_02,440,97,343,1496000,1017280.0,33,45
2023-09-01,2023,9,PRD_007,TER_MW_01,419,93,326,1424600,968728.0,47,52
2023-09-01,2023,9,PRD_007,TER_MW_02,460,93,367,1564000,1063520.0,69,58
2023-09-01,2023,9,PRD_007,TER_SO_01,599,168,431,2036600,1384888.0,70,93
2023-09-01,2023,9,PRD_007,TER_SO_02,552,107,445,1876800,1276224.0,65,45
2023-09-01,2023,9,PRD_007,TER_WE_01,547,104,443,1859800,1264664.0,35,42
2023-09-01,2023,9,PRD_007,TER_WE_02,533,158,375,1812200,1232296.0,69,82
2023-09-01,2023,9,PRD_008,TER_NE_01,404,65,339,1414000,919100.0,66,50
2023-09-01,2023,9,PRD_008,TER_NE_02,402,63,339,1407000,914550.0,40,39
2023-09-01,2023,9,PRD_008,TER_MW_01,415,77,338,1452500,944125.0,30,54
2023-09-01,2023,9,PRD_008,TER_MW_02,421,69,352,1473500,957775.0,71,28
2023-09-01,2023,9,PRD_008,TER_SO_01,483,105,378,1690500,1098825.0,26,44
2023-09-01,2023,9,PRD_008,TER_SO_02,568,103,465,1988000,1292200.0,39,52
2023-09-01,2023,9,PRD_008,TER_WE_01,522,96,426,1827000,1187550.0,64,41
2023-09-01,2023,9,PRD_008,TER_WE_02,549,94,455,1921500,1248975.0,67,67
2023-10-01,2023,10,PRD_001,TER_NE_01,368,108,260,215280,146390.4,29,47
2023-10-01,2023,10,PRD_001,TER_NE_02,367,75,292,214695,145992.6,53,48
2023-10-01,2023,10,PRD_001,TER_MW_01,362,81,281,211770,144003.6,31,34
2023-10-01,2023,10,PRD_001,TER_MW_02,363,90,273,212355,144401.4,61,62
2023-10-01,2023,10,PRD_001,TER_SO_01,523,134,389,305955,208049.4,37,84
2023-10-01,2023,10,PRD_001,TER_SO_02,473,138,335,276705,188159.4,51,105
2023-10-01,2023,10,PRD_001,TER_WE_01,517,118,399,302445,205662.6,26,66
2023-10-01,2023,10,PRD_001,TER_WE_02,485,133,352,283725,192933.0,29,97
2023-10-01,2023,10,PRD_002,TER_NE_01,391,79,312,230690,149948.5,67,51
2023-10-01,2023,10,PRD_002,TER_NE_02,449,72,377,264910,172191.5,46,38
2023-10-01,2023,10,PRD_002,TER_MW_01,414,61,353,244260,158769.0,62,30
2023-10-01,2023,10,PRD_002,TER_MW_02,422,81,341,248980,161837.0,44,54
2023-10-01,2023,10,PRD_002,TER_SO_01,527,80,447,310930,202104.5,35,43
2023-10-01,2023,10,PRD_002,TER_SO_02,569,110,459,335710,218211.5,53,87
2023-10-01,2023,10,PRD_002,TER_WE_01,536,96,440,316240,205556.0,28,75
2023-10-01,2023,10,PRD_002,TER_WE_02,525,106,419,309750,201337.5,59,66
2023-10-01,2023,10,PRD_003,TER_NE_01,421,74,347,6315,4104.75,26,42
2023-10-01,2023,10,PRD_003,TER_NE_02,445,78,367,6675,4338.75,26,41
2023-10-01,2023,10,PRD_003,TER_MW_01,454,70,384,6810,4426.5,55,47
2023-10-01,2023,10,PRD_003,TER_MW_02,434,89,345,6510,4231.5,45,63
2023-10-01,2023,10,PRD_003,TER_SO_01,555,88,467,8325,5411.25,48,53
2023-10-01,2023,10,PRD_003,TER_SO_02,518,75,443,7770,5050.5,35,59
2023-10-01,2023,10,PRD_003,TER_WE_01,561,93,468,8415,5469.75,66,70
2023-10-01,2023,10,PRD_003,TER_WE_02,549,118,431,8235,5352.75,73,79
2023-10-01,2023,10,PRD_004,TER_NE_01,348,76,272,435000,295800.0,49,30
2023-10-01,2023,10,PRD_004,TER_NE_02,416,101,315,520000,353600.0,66,49
2023-10-01,2023,10,PRD_004,TER_MW_01,407,85,322,508750,345950.0,61,56
2023-10-01,2023,10,PRD_004,TER_MW_02,394,82,312,492500,334900.0,44,55
2023-10-01,2023,10,PRD_004,TER_SO_01,485,115,370,606250,412250.0,33,67
2023-10-01,2023,10,PRD_004,TER_SO_02,447,81,366,558750,379950.0,56,58
2023-10-01,2023,10,PRD_004,TER_WE_01,475,137,338,593750,403750.0,60,64
2023-10-01,2023,10,PRD_004,TER_WE_02,506,112,394,632500,430100.0,55,80
2023-10-01,2023,10,PRD_005,TER_NE_01,208,54,154,379600,258128.0,44,33
2023-10-01,2023,10,PRD_005,TER_NE_02,192,48,144,350400,238272.0,34,29
2023-10-01,2023,10,PRD_005,TER_MW_01,199,40,159,363175,246959.0,30,27
2023-10-01,2023,10,PRD_005,TER_MW_02,199,43,156,363175,246959.0,38,30
2023-10-01,2023,10,PRD_005,TER_SO_01,256,68,188,467200,317696.0,62,35
2023-10-01,2023,10,PRD_005,TER_SO_02,239,43,196,436175,296599.0,40,20
2023-10-01,2023,10,PRD_005,TER_WE_01,259,68,191,472675,321419.0,55,28
2023-10-01,2023,10,PRD_005,TER_WE_02,262,72,190,478150,325142.0,41,47
2023-10-01,2023,10,PRD_006,TER_NE_01,387,58,329,754650,490522.5,68,44
2023-10-01,2023,10,PRD_006,TER_NE_02,445,78,367,867750,564037.5,68,51
2023-10-01,2023,10,PRD_006,TER_MW_01,425,84,341,828750,538687.5,38,37
2023-10-01,2023,10,PRD_006,TER_MW_02,411,57,354,801450,520942.5,55,30
2023-10-01,2023,10,PRD_006,TER_SO_01,506,74,432,986700,641355.0,56,54
2023-10-01,2023,10,PRD_006,TER_SO_02,542,117,425,1056900,686985.0,59,88
